Id,SalePrice
2735,137756.05962842758
2736,142987.76227281912
2737,122448.51667600083
2738,132070.40694999445
2739,160406.03951558692
2740,139336.25300174777
2741,147360.8122585201
2742,168888.7963837466
2743,139750.0478236486
2744,150957.05129807338
2745,141153.56170959782
2746,135791.81753015582
2747,150803.4620673473
2748,132896.04268568484
2749,129004.9618576334
2750,128615.4694337805
2751,126632.87627155948
2752,184356.6923125576
2753,149048.82815629046
2754,229677.7161019871
2755,135665.17106911348
2756,91241.38046377688
2757,63997.4587701354
2758,92955.0846501384
2759,156165.28782650782
2760,127722.80481525429
2761,143204.25017997678
2762,144741.0754997285
2763,189375.9513134083
2764,141789.6301329941
2765,279397.7554970343
2766,129759.40661521076
2767,89357.1970926235
2768,117106.99857253207
2769,129684.2176023937
2770,152850.38558676673
2771,121083.87259429178
2772,112935.19410775087
2773,167610.5324314166
2774,133254.925706867
2775,118073.75528965093
2776,140427.09849198756
2777,143961.14047470578
2778,105358.93111663286
2779,120192.24430695741
2780,91049.21252464
2781,90527.85293195973
2782,99750.30480020348
2783,87393.77725601968
2784,125747.6724406401
2785,134885.63155328907
2786,68411.00713344254
2787,125056.01364510757
2788,77072.82919522759
2789,169816.5314479185
2790,101698.97733712048
2791,117102.93299958354
2792,51759.582063926006
2793,159806.6622139457
2794,95887.04177794985
2795,119077.27316808968
2796,97287.19104388336
2797,183202.5590070615
2798,101685.81941474893
2799,110051.8123114345
2800,67620.87567289916
2801,105098.49058877327
2802,129212.74635262499
2803,148765.91891277375
2804,137737.5923550581
2805,94061.78106103877
2806,79804.45144599867
2807,164089.06404567714
2808,149887.70586661017
2809,137401.7745772099
2810,128068.13743053726
2811,155965.52203564937
2812,159526.88918395515
2813,157492.94481791975
2814,162963.94634838065
2815,91967.98577011925
2816,229511.0465872573
2817,154974.87597072183
2818,139823.96015933287
2819,163722.14888271934
2820,140814.94279453735
2821,106739.11022895687
2822,191299.86778098263
2823,289897.10024809785
2824,181072.9578138481
2825,135444.33410436654
2826,129662.98162006051
2827,132947.5925745709
2828,215851.70525201788
2829,191790.98182805654
2830,216466.34491561324
2831,181248.2133433569
2832,235274.98611328186
2833,306566.24137016514
2834,214991.00079939514
2835,242279.15867421217
2836,188330.57358315762
2837,152760.62424808997
2838,151937.2786430723
2839,176380.90273374718
2840,204357.4005917529
2841,205768.3473907657
2842,219777.74280330038
2843,150974.8933051782
2844,167512.8986388479
2845,123025.2676274631
2846,208116.05074837897
2847,215052.17596987856
2848,213788.10593233962
2849,199310.88950711058
2850,274342.2077717277
2851,219468.30306784285
2852,234972.27101525612
2853,230185.321747879
2854,142216.5624554208
2855,197317.55525360018
2856,194747.73830292444
2857,185710.02837632014
2858,188148.58159622338
2859,122069.8628580693
2860,128842.53433114261
2861,122541.95079627901
2862,190520.04601934412
2863,129173.5363575201
2864,235917.0411140463
2865,139391.82280164055
2866,138762.3138458045
2867,105394.76465804371
2868,96942.05446241755
2869,111226.33905451978
2870,131018.9671498478
2871,91108.65041685317
2872,55990.51059726781
2873,99886.8139517378
2874,127817.636909656
2875,115351.23848477264
2876,165060.69239307602
2877,137511.06176511297
2878,152297.27194156047
2879,125422.1962383618
2880,103044.48255591434
2881,153422.28552632424
2882,175278.03280519616
2883,222858.30641814304
2884,218915.88080433453
2885,197413.28319261986
2886,227979.27443832142
2887,95783.30312247778
2888,140139.99831332115
2889,64421.55030889234
2890,80351.54121181312
2891,135271.1267221513
2892,52511.497803087
2893,83340.2881111201
2894,59326.197926915935
2895,323974.85113752587
2896,276333.131928825
2897,217222.37304904696
2898,150985.12300794074
2899,213726.65316162317
2900,164585.0073463893
2901,207177.3610956883
2902,173464.3326453465
2903,312739.49235904997
2904,325733.4991055216
2905,83832.91264784859
2906,193490.91808338842
2907,107988.60876460769
2908,131965.0909040314
2909,150749.39774360196
2910,82559.0179236031
2911,87050.43851603364
2912,146670.6070617466
2913,82053.48928259287
2914,77651.12795235169
2915,83715.11191099892
2916,83980.94383537424
2917,157400.53567604301
2918,121115.52224263354
2919,225354.52532876813
